"","begin_time","average_response_time","throughput"
"25192",1510746660,188.695040818671,163028.560577363
"25193",1510746720,133.316378156979,161176.493618256
"25194",1510746780,150.172809009359,160455.374067546
"25195",1510746840,168.805700902162,176614.743438775
"25196",1510746900,179.28628735263,174981.782423872
"25197",1510746960,157.603890585507,165525.459824921
"25198",1510747020,165.842698163821,164330.800788039
"25199",1510747080,168.514521333393,158249.617715588
"25200",1510747140,196.723469250686,176681.591742232
"25201",1510747200,184.342256982481,176988.021771165
"25202",1510747260,148.972331209807,162805.274236622
"25203",1510747320,140.556897851385,159666.499693616
"25204",1510747380,159.405048683539,155959.229189174
"25205",1510747440,197.66409264896,171478.648309973
"25206",1510747500,172.129924176354,165681.028736517
"25207",1510747560,168.927428317073,169739.447250473
"25208",1510747620,152.156072739453,171645.586619441
"25209",1510747680,196.792546898986,169961.058756309
"25210",1510747740,172.327416679193,189230.613178558
"25211",1510747800,199.210476180211,190208.556411122
"25212",1510747860,165.279880151402,176461.339780948
"25213",1510747920,153.239778750636,174570.734667722
"25214",1510747980,189.591773325659,170769.78641933
"25215",1510748040,189.010890736471,184785.608875999
"25216",1510748100,165.843358156453,179396.587174303
"25217",1510748160,151.899365818178,169294.551605124
"25218",1510748220,195.106464260883,168114.530217954
"25219",1510748280,153.726079719533,164047.115929866
"25220",1510748340,303.925818070029,180499.139784088
"25221",1510748400,149.581490120343,182255.689947384
"25222",1510748460,153.935254895251,172825.712566058
"25223",1510748520,157.410484211755,168199.222878454
"25224",1510748580,265.617995226776,164027.529202986
"25225",1510748640,218.025696149927,178863.257944565
"25226",1510748700,176.122596400035,171438.993690055
"25227",1510748760,151.316165162383,155759.514985349
"25228",1510748820,186.823897601557,177298.412573488
"25229",1510748880,205.939001542652,159168.688572728
"25230",1510748940,177.996362703433,175592.399084638
"25231",1510749000,206.581187694322,184725.052520774
"25232",1510749060,155.972554459386,167415.223823731
"25233",1510749120,187.932944597563,153839.577273992
"25234",1510749180,191.803351377648,176819.959115118
"25235",1510749240,201.377513856181,174613.43130161
"25236",1510749300,158.244073757861,175184.716647075
"25237",1510749360,197.136348221336,175087.787231423
"25238",1510749420,167.366362077861,168977.686037801
"25239",1510749480,206.047247968389,170073.922476399
"25240",1510749540,182.980548731361,189288.781213111
"25241",1510749600,227.919736404822,185780.619888643
"25242",1510749660,211.212669311426,180115.542425388
"25243",1510749720,188.85889313142,178479.988053857
"25244",1510749780,148.417775560325,168518.909701415
"25245",1510749840,171.633914664662,185148.262048856
"25246",1510749900,197.15549521963,184655.228362665
"25247",1510749960,153.390583500203,168748.192325313
"25248",1510750020,163.23271185644,169820.451909833
"25249",1510750080,134.037407925738,162587.640799935
"25250",1510750140,162.961585796717,173703.523098475
"25251",1510750200,209.280371446382,174341.867284717
"25252",1510750260,161.983288685564,164741.326931516
"25253",1510750320,138.220962395449,161077.814291265
"25254",1510750380,120.590403356098,149456.926769332
"25255",1510750440,154.614311954216,169377.892996997
"25256",1510750500,176.929454279903,163617.732791885
"25257",1510750560,224.337104223968,155075.022862129
"25258",1510750620,168.408148603897,155418.997447031
"25259",1510750680,175.441812302425,152758.499051265
"25260",1510750740,165.376652883024,171595.251144665
"25261",1510750800,174.647496600434,179638.323429355
"25262",1510750860,170.728218860123,157479.819094268
"25263",1510750920,165.721457204843,162433.015428169
"25264",1510750980,162.180975558869,148632.022089371
"25265",1510751040,154.87770735111,170517.626626621
"25266",1510751100,180.180659189621,167708.113383213
"25267",1510751160,186.67912412691,158990.001282871
"25268",1510751220,147.341729589779,160068.877559924
"25269",1510751280,188.691930113577,158490.404674677
"25270",1510751340,197.10094864903,171565.625403924
"25271",1510751400,164.265958071198,173612.011391706
"25272",1510751460,170.295361611247,149321.207751843
"25273",1510751520,156.054575605135,166843.247318969
"25274",1510751580,153.596871555417,154906.675852376
"25275",1510751640,157.010305125724,170236.145320094
"25276",1510751700,196.178870856297,179937.247910083
"25277",1510751760,174.289406475086,170434.271698166
"25278",1510751820,187.774953873916,164808.790214357
"25279",1510751880,146.309459612272,169837.275917661
"25280",1510751940,159.626023013455,180742.651808588
"25281",1510752000,196.682967454099,181358.415809753
"25282",1510752060,174.219814890884,165956.223142592
"25283",1510752120,160.726137280636,168360.494868231
"25284",1510752180,197.97665280318,157455.686896505
"25285",1510752240,178.429164982586,180633.136159027
"25286",1510752300,168.229866664789,179175.627280348
"25287",1510752360,159.27692664982,169578.553718675
"25288",1510752420,169.921715024322,164938.783049669
"25289",1510752480,160.946587259823,159200.709803975
"25290",1510752540,177.703368950101,179004.049488844
"25291",1510752600,175.854061447102,181317.863774312
"25292",1510752660,159.498842656951,165870.784283244
"25293",1510752720,168.446141361626,163378.931702052
"25294",1510752780,146.477358650014,158884.917901845
"25295",1510752840,204.359295993906,169731.764762466
"25296",1510752900,149.86045735609,166788.33331757
"25297",1510752960,144.72145395777,161549.568400108
"25298",1510753020,174.666253583716,157637.218407228
"25299",1510753080,144.905437516867,154675.821070662
"25300",1510753140,163.773661930654,169405.712597568
"25301",1510753200,266.76051009205,173149.612012174
"25302",1510753260,167.069466056971,168197.027092131
"25303",1510753320,155.650636363199,167377.670124177
"25304",1510753380,171.365781878696,160720.476800805
"25305",1510753440,176.279769478413,174852.483885812
"25306",1510753500,178.141175473383,181149.415816188
"25307",1510753560,171.817143432,175682.174149737
"25308",1510753620,150.067763705261,174981.105566203
"25309",1510753680,162.617880042612,169322.32875809
"25310",1510753740,188.022577236383,184526.867531517
"25311",1510753800,192.854037113905,184810.964082268
"25312",1510753860,162.03908407415,180488.966075312
"25313",1510753920,172.668774213661,173484.607722898
"25314",1510753980,190.676707976985,171206.702636619
"25315",1510754040,241.012933679976,189244.929614244
"25316",1510754100,188.262165717337,177547.203063909
"25317",1510754160,169.108680370148,172166.961231578
"25318",1510754220,171.334094490583,179229.85936852
"25319",1510754280,198.843388308682,169113.57715027
"25320",1510754340,192.60134117736,184463.90127349
"25321",1510754400,198.216424610415,200000.954276834
"25322",1510754460,175.398875715172,192895.695246349
"25323",1510754520,166.924235907368,185292.205813959
"25324",1510754580,172.928293241717,173737.342667571
"25325",1510754640,158.47501968604,177655.572219245
"25326",1510754700,190.621288205945,182526.064175218
"25327",1510754760,182.116627075767,171116.164268782
"25328",1510754820,141.792904788799,174013.93874487
"25329",1510754880,206.437023908683,168910.776934782
"25330",1510754940,198.199295910863,188226.855142636
"25331",1510755000,167.077961604435,185653.770081819
"25332",1510755060,176.799852413787,172963.892182075
"25333",1510755120,178.054927157517,169236.258357069
"25334",1510755180,163.077530078534,166850.407533442
"25335",1510755240,184.452736229893,181546.346168174
"25336",1510755300,183.500555609192,184565.662710376
"25337",1510755360,183.16900526696,169245.165666625
"25338",1510755420,168.064975495304,170182.161352569
"25339",1510755480,185.006004313218,167082.025053455
"25340",1510755540,181.058540145532,177290.198447122
"25341",1510755600,160.193280681698,185199.133740792
"25342",1510755660,171.820283796395,171611.519569018
"25343",1510755720,185.007782457977,166485.52256865
"25344",1510755780,156.543992934299,164152.142077255
"25345",1510755840,181.67797607149,186810.254414129
"25346",1510755900,166.656321138049,182718.103748588
"25347",1510755960,178.464465910864,170314.805034235
"25348",1510756020,230.74516307114,184570.155333357
"25349",1510756080,210.371283662338,177525.030996111
"25350",1510756140,172.669974955777,183822.417088846
"25351",1510756200,210.734497015915,196290.979111365
"25352",1510756260,162.165852334832,173318.000265957
"25353",1510756320,195.082631054266,173743.339595753
"25354",1510756380,175.061929685319,167072.52739311
"25355",1510756440,184.029020382008,183115.541259875
"25356",1510756500,192.934568108004,178776.145074937
"25357",1510756560,176.878197561143,175007.712506241
"25358",1510756620,159.195173191094,171102.413788355
"25359",1510756680,177.29505974319,169124.935026711
"25360",1510756740,168.939452412311,185976.130280472
"25361",1510756800,169.625116738605,188449.232725651
"25362",1510756860,175.519275675954,170759.322615881
"25363",1510756920,160.761993113613,167300.445666117
"25364",1510756980,154.525442811095,163534.835010251
"25365",1510757040,161.944240350553,178919.587493575
"25366",1510757100,215.938974614726,179991.7032421
"25367",1510757160,163.267001606213,172791.765084887
"25368",1510757220,162.481818549625,164163.712571307
"25369",1510757280,201.859406905662,160612.418276853
"25370",1510757340,161.747788944251,180671.07073933
"25371",1510757400,190.326066181118,183665.730080812
"25372",1510757460,147.023317248129,170488.530446642
"25373",1510757520,159.412667111959,166153.76736843
"25374",1510757580,150.787579289911,164282.327087302
"25375",1510757640,157.316972096116,179319.877587947
"25376",1510757700,185.536873011238,181272.231100097
"25377",1510757760,255.398693411462,163708.82447212
"25378",1510757820,173.832590316004,167871.656602815
"25379",1510757880,204.4324596948,169534.26385332
"25380",1510757940,167.182254323207,191212.513518042
"25381",1510758000,213.814612713746,193929.634638006
"25382",1510758060,168.073338342685,179601.867315938
"25383",1510758120,194.021333473128,175828.249367089
"25384",1510758180,223.128706857412,163552.575014521
"25385",1510758240,179.338374918231,190806.734738362
"25386",1510758300,203.527419139009,186904.84218772
"25387",1510758360,168.514540233962,173756.878499791
"25388",1510758420,177.457336367136,171260.416864363
"25389",1510758480,168.987348675201,159325.042151486
"25390",1510758540,197.908086704038,183947.70388859
"25391",1510758600,182.912605694645,179871.667260008
"25392",1510758660,172.683062885384,169066.119710542
"25393",1510758720,164.474575708165,161928.551269277
"25394",1510758780,172.636799138368,163883.443982403
"25395",1510758840,180.249670422409,171287.09936855
"25396",1510758900,155.294869220647,177003.80514622
"25397",1510758960,157.391623084708,167520.387955099
"25398",1510759020,162.777378601082,161783.924899006
"25399",1510759080,187.989266416639,161483.730268462
"25400",1510759140,184.931610579499,176244.771176004
"25401",1510759200,213.703921723991,178266.768108424
"25402",1510759260,195.983813027735,166681.519734726
"25403",1510759320,152.669980848003,160901.100040382
"25404",1510759380,154.357269264742,158373.474308681
"25405",1510759440,177.673155551441,173562.315375585
"25406",1510759500,156.320939508857,177220.957782367
"25407",1510759560,158.47976098934,166679.836235937
"25408",1510759620,180.662496477793,166958.510536541
"25409",1510759680,167.826483805094,166337.064767712
"25410",1510759740,170.445357930747,186170.938327915
"25411",1510759800,189.454885597916,191967.954355622
"25412",1510759860,147.845677125146,177151.042934193
"25413",1510759920,158.431734988633,178495.882574701
"25414",1510759980,169.229529831101,172245.634927048
"25415",1510760040,211.929807183963,186103.401567818
"25416",1510760100,189.821609333706,186038.947523732
"25417",1510760160,141.23232695089,175562.230593443
"25418",1510760220,162.540839313216,174846.607029785
"25419",1510760280,138.59511478226,171223.704267188
"25420",1510760340,192.844957310668,185733.577747778
"25421",1510760400,189.513278730787,183470.074201387
"25422",1510760460,173.88066609868,173611.25458383
"25423",1510760520,192.748406225562,166038.544823049
"25424",1510760580,152.184078117058,153678.171506825
"25425",1510760640,177.793564373549,194601.002028936
"25426",1510760700,262.709855519234,184576.047173311
"25427",1510760760,222.725631100117,175992.265882216
"25428",1510760820,158.922452127346,169621.070760186
"25429",1510760880,223.816542319779,172731.487210645
"25430",1510760940,181.232104204736,181667.802176276
"25431",1510761000,179.116665263943,187240.383414717
"25432",1510761060,160.06369437336,173647.026186493
"25433",1510761120,191.074470364299,169352.395658552
"25434",1510761180,169.587952693658,168101.625483463
"25435",1510761240,180.50751507358,180290.69808312
"25436",1510761300,181.107315497241,175284.171080242
"25437",1510761360,173.484829618731,172927.139619786
"25438",1510761420,149.338481068232,166915.034941223
"25439",1510761480,148.764129477262,165148.893909163
"25440",1510761540,162.968835061582,185503.903792192
"25441",1510761600,145.993191079729,191428.25321634
"25442",1510761660,192.811313405507,177576.128689895
"25443",1510761720,153.424931375969,172178.815753992
"25444",1510761780,185.883787231795,157645.804621121
"25445",1510761840,181.551070518093,175135.711530949
"25446",1510761900,172.597523831269,176977.527853212
"25447",1510761960,170.855052051813,169591.254467564
"25448",1510762020,177.935858147207,170773.630520652
"25449",1510762080,176.743367244941,171808.889576671
"25450",1510762140,190.047694258308,181515.479225178
"25451",1510762200,167.820834866615,181038.372867747
"25452",1510762260,181.11042696409,176452.654692301
"25453",1510762320,171.528352193206,172119.477202122
"25454",1510762380,156.882787838438,170104.07415726
"25455",1510762440,179.535879288877,184355.380614418
"25456",1510762500,186.167345782299,193489.174925569
"25457",1510762560,155.861776303048,171540.291724956
"25458",1510762620,157.7035059108,167762.292685155
"25459",1510762680,185.645520930825,165170.788415835
"25460",1510762740,184.051933186632,181069.637360743
"25461",1510762800,206.690550800565,181413.734508685
"25462",1510762860,151.105724718958,172274.77963026
"25463",1510762920,176.80180048758,161380.196216532
"25464",1510762980,145.178354773729,158349.501493585
"25465",1510763040,184.80055734811,173824.214063623
"25466",1510763100,163.05870627061,173027.373691169
"25467",1510763160,165.927026861258,167962.523415742
"25468",1510763220,165.588028342822,173484.050806649
"25469",1510763280,184.895412823677,163649.707957906
"25470",1510763340,181.879967186694,182763.25303339
"25471",1510763400,187.645984883426,185019.784038556
"25472",1510763460,204.882521043115,171455.719867382
"25473",1510763520,159.225885931956,166979.076672439
"25474",1510763580,141.364206173962,167869.080189306
"25475",1510763640,153.600902445279,177224.01384059
"25476",1510763700,175.587935747138,180115.042023002
"25477",1510763760,172.770906337046,164660.127458913
"25478",1510763820,169.777800651747,170638.906411216
"25479",1510763880,179.715107828784,169713.359872327
"25480",1510763940,171.201062363024,183531.927951361
"25481",1510764000,173.07285802963,186122.889963719
"25482",1510764060,157.525977361829,180608.289101413
"25483",1510764120,176.708242289076,173454.10587815
"25484",1510764180,183.99929716158,164799.2419442
"25485",1510764240,159.308646761702,189296.405664719
"25486",1510764300,197.767127905961,190942.456500428
"25487",1510764360,152.772469150446,173058.327575905
"25488",1510764420,160.821241241769,172292.204727132
"25489",1510764480,191.959050868748,167363.840631779
"25490",1510764540,179.550164369586,178729.185083166
"25491",1510764600,173.578413567584,179254.970585139
"25492",1510764660,151.555035292319,166514.35945168
"25493",1510764720,169.385542032335,167652.117740303
"25494",1510764780,182.647067089574,166718.451425974
"25495",1510764840,166.499966872363,180426.597326405
"25496",1510764900,176.315956219588,184155.765822337
"25497",1510764960,154.793408295456,174316.548211858
"25498",1510765020,188.873860126433,174909.04666528
"25499",1510765080,208.488182409653,164714.868382117
"25500",1510765140,185.101660335172,184399.119823683
"25501",1510765200,204.267828457431,190429.610779945
"25502",1510765260,175.410471827726,174764.407447647
"25503",1510765320,202.025088909968,175543.10475909
"25504",1510765380,150.955204601992,170721.18136844
"25505",1510765440,176.206582528029,181838.138420728
"25506",1510765500,188.998730695613,183004.426093263
"25507",1510765560,179.641540275193,176450.518809935
"25508",1510765620,146.337811845084,167116.439423323
"25509",1510765680,169.171959009508,167966.385269221
"25510",1510765740,184.424016094887,184374.411398544
"25511",1510765800,191.669958563977,182183.92043034
"25512",1510765860,154.444692778508,166891.290877941
"25513",1510765920,154.047037986386,173194.023620211
"25514",1510765980,182.380361970493,164274.967628017
"25515",1510766040,207.917467731334,184973.896998778
"25516",1510766100,161.196581656064,191616.47563115
"25517",1510766160,212.675085294004,181295.858929776
"25518",1510766220,155.700115192822,175825.448458312
"25519",1510766280,170.485683805535,175807.263007312
"25520",1510766340,169.726178082663,190004.225403348
"25521",1510766400,180.392081079182,199589.134397093
"25522",1510766460,166.740958887845,186723.832791768
"25523",1510766520,169.288998721094,181756.217510341
"25524",1510766580,191.78135687466,172643.749272772
"25525",1510766640,170.004091589455,188306.105247325
"25526",1510766700,224.816167244684,184620.356883827
"25527",1510766760,184.827248195562,177620.549777123
"25528",1510766820,184.185126652859,158647.32998569
"25529",1510766880,150.802656000585,181824.138786381
"25530",1510766940,219.066360496701,191885.502940721
"25531",1510767000,184.594010186347,197300.693309463
"25532",1510767060,157.736601105903,162458.220047257
"25533",1510767120,170.967600178798,156120.429659988
"25534",1510767180,181.162200057309,179563.051271961
"25535",1510767240,192.57027207831,178369.881023429
"25536",1510767300,165.983258528447,170431.350822512
"25537",1510767360,175.924100916589,173413.567281908
"25538",1510767420,162.755593902112,173492.182657073
"25539",1510767480,147.664638879035,164510.73771815
"25540",1510767540,167.728162189893,180291.656782829
"25541",1510767600,168.466676381995,188812.106040746
"25542",1510767660,154.740712225479,173656.944823553
"25543",1510767720,156.200389764503,167436.456967391
"25544",1510767780,255.301004362038,165716.490943592
"25545",1510767840,175.024782954941,178736.540873731
"25546",1510767900,223.607924152764,171927.561031924
"25547",1510767960,167.388642135963,177524.58430172
"25548",1510768020,176.614161226409,172956.80723876
"25549",1510768080,159.970307456945,169104.177410614
"25550",1510768140,163.670841159468,182464.65718303
"25551",1510768200,182.546529344922,186896.57297746
"25552",1510768260,165.08710191687,172475.503927979
"25553",1510768320,148.468461003171,174642.895236956
"25554",1510768380,175.433794677467,167441.546179269
"25555",1510768440,189.251072612164,182870.835517148
"25556",1510768500,148.144850783911,177938.082427914
"25557",1510768560,166.515288504952,164402.162590234
"25558",1510768620,147.956031116584,168454.664030707
"25559",1510768680,154.275937273349,164853.262084804
"25560",1510768740,162.801274968373,179292.675828381
"25561",1510768800,173.929171033871,184372.492092434
"25562",1510768860,169.294316437525,171183.397078981
"25563",1510768920,161.427336638079,173174.359555075
"25564",1510768980,185.287186267145,162152.351011356
"25565",1510769040,208.743381650989,177210.557963086
"25566",1510769100,208.341473785077,177238.737593194
"25567",1510769160,186.755119322764,164836.063374739
"25568",1510769220,186.93455105648,174429.640709151
"25569",1510769280,188.601648294362,164272.937517488
"25570",1510769340,179.64753111719,184553.524995466
"25571",1510769400,182.467515684819,186209.52878016
"25572",1510769460,169.434165712768,174573.604834732
"25573",1510769520,162.005448210018,173933.017458113
"25574",1510769580,191.337623560733,166330.208576085
"25575",1510769640,177.955377584067,178916.824586105
"25576",1510769700,172.556595589891,182260.036479966
"25577",1510769760,167.724390245388,170336.461163838
"25578",1510769820,168.599861329942,165585.616209884
"25579",1510769880,151.671046260396,161581.756460579
"25580",1510769940,146.371058195501,181685.276839308
"25581",1510770000,166.651212208974,183299.924120729
"25582",1510770060,196.489025385142,170013.38513932
"25583",1510770120,127.811181283908,167043.108345831
"25584",1510770180,173.416431780126,162931.717616185
"25585",1510770240,179.205830893609,189441.639484403
"25586",1510770300,181.02917333993,187879.43072849
"25587",1510770360,225.619212882129,171480.144854841
"25588",1510770420,160.14290506883,172078.563233789
"25589",1510770480,176.060855739133,175933.683003063
"25590",1510770540,173.476917863518,186038.197578735
"25591",1510770600,181.707020758437,195311.364520202
"25592",1510770660,189.450914634085,181185.959242785
"25593",1510770720,182.837791590866,171409.798563464
"25594",1510770780,175.060459393952,166229.446066814
"25595",1510770840,166.115872295664,184510.95447984
"25596",1510770900,181.176526559144,182763.808849246
"25597",1510770960,177.676669271464,168221.826818466
"25598",1510771020,151.334679338327,171150.876593105
"25599",1510771080,155.943185615187,166961.334724336
"25600",1510771140,184.920138912681,182786.798668506
"25601",1510771200,177.260922595856,183096.85329702
"25602",1510771260,147.27145832916,162799.214294507
"25603",1510771320,182.048574573476,163104.766101639
"25604",1510771380,160.864340960216,165645.225460458
"25605",1510771440,203.39600047709,177462.473990882
"25606",1510771500,180.667902035266,180419.634658296
"25607",1510771560,168.099784101928,173943.700622558
"25608",1510771620,147.491442997975,168334.665717235
"25609",1510771680,173.083338116323,165703.261827556
"25610",1510771740,167.813724465496,180570.23828725
"25611",1510771800,169.814395470318,183719.27031754
"25612",1510771860,167.81995939516,169182.006896368
"25613",1510771920,168.697073405417,172078.351259264
"25614",1510771980,170.912485971368,156033.180540848
"25615",1510772040,187.961135907721,176571.771618222
"25616",1510772100,168.716550437015,181038.436334446
"25617",1510772160,158.742121698729,170437.388536574
"25618",1510772220,160.260862531496,166852.325322501
"25619",1510772280,181.219668812607,165972.254066467
"25620",1510772340,165.814571844733,186574.716627584
"25621",1510772400,174.634834944173,196606.525626491
"25622",1510772460,171.468292154339,178930.92010692
"25623",1510772520,161.284350479197,172646.738588166
"25624",1510772580,155.227518251206,167065.876729562
"25625",1510772640,167.841402777553,179222.497946827
"25626",1510772700,167.374589817801,176718.943084807
"25627",1510772760,158.988500977694,175256.675423826
"25628",1510772820,148.9147260679,169678.57689335
"25629",1510772880,175.048306699112,167671.918663655
"25630",1510772940,189.639264335742,185108.761745635
"25631",1510773000,181.640602367558,185148.060408778
"25632",1510773060,156.605898869938,172219.854626243
"25633",1510773120,220.240337952992,172178.395788082
"25634",1510773180,176.897625259044,166456.179495265
"25635",1510773240,155.646593133886,178146.819395136
"25636",1510773300,181.122018880685,181897.916945527
"25637",1510773360,170.421637300601,169771.850982918
"25638",1510773420,177.369939522158,178177.384540141
"25639",1510773480,177.090329233337,167552.742135117
"25640",1510773540,169.288729867997,184057.122658366
"25641",1510773600,191.748106933462,186334.031800941
"25642",1510773660,175.851589025591,178940.039697318
"25643",1510773720,169.931994725122,167310.137083381
"25644",1510773780,168.986226615498,167029.382908405
"25645",1510773840,183.297946139074,184842.392363847
"25646",1510773900,188.533661368333,180221.516944643
"25647",1510773960,166.226903325614,168723.578729008
"25648",1510774020,157.423340098849,168713.965186054
"25649",1510774080,146.094644061199,165933.474399369
"25650",1510774140,160.113766710518,181286.701197394
"25651",1510774200,203.831882794305,183771.357770756
"25652",1510774260,176.166957275773,177291.355777804
"25653",1510774320,165.124637579658,174463.632641228
"25654",1510774380,205.705140508769,176980.624213118
"25655",1510774440,166.531653780944,186634.284649663
"25656",1510774500,158.420465798676,180063.022517504
"25657",1510774560,156.429280254159,179104.303558277
"25658",1510774620,191.817668705276,172792.919204904
"25659",1510774680,167.779092421043,172287.61093175
"25660",1510774740,165.845809029545,189650.552138519
"25661",1510774800,190.436444711187,192688.998921404
"25662",1510774860,215.111855887044,176525.050438183
"25663",1510774920,181.563308995652,177756.951964756
"25664",1510774980,210.693517973303,174970.928271093
"25665",1510775040,167.807001618016,183324.142273349
"25666",1510775100,149.903299153523,179442.658692259
"25667",1510775160,170.32627657439,163743.393981524
"25668",1510775220,169.175652082635,169739.555986837
"25669",1510775280,175.145599791283,168713.46550679
"25670",1510775340,181.095681862039,180465.363806245
"25671",1510775400,181.224839192271,181829.941016455
"25672",1510775460,208.571015658652,170139.842538831
"25673",1510775520,172.738443203616,167539.422713973
"25674",1510775580,173.090705522249,164142.968268213
"25675",1510775640,180.333412030981,176588.307249699
"25676",1510775700,188.609925221338,174760.002027617
"25677",1510775760,167.151595342552,166658.984699565
"25678",1510775820,188.660152808727,175575.585595077
"25679",1510775880,154.798845465894,160801.96432778
"25680",1510775940,206.025966757124,180377.189110857
"25681",1510776000,175.530033105237,196412.392664379
"25682",1510776060,174.761819753618,188292.211167712
"25683",1510776120,228.882653083171,181687.066792583
"25684",1510776180,158.731967530818,179178.565469389
"25685",1510776240,165.633919455323,186953.525021944
"25686",1510776300,168.372704139931,183971.359081295
"25687",1510776360,168.530377559999,175743.778766658
"25688",1510776420,171.379317006105,178415.256664568
"25689",1510776480,181.640809818642,174229.794305348
"25690",1510776540,166.47971997858,192013.457538818
"25691",1510776600,169.980226255408,188115.62900488
"25692",1510776660,228.767971526018,165008.112186771
"25693",1510776720,232.734608966682,174621.855182009
"25694",1510776780,161.975480188741,159391.499210579
"25695",1510776840,206.659645110923,179398.503173932
"25696",1510776900,157.485932713154,178942.635191362
"25697",1510776960,160.679692736045,166396.21722314
"25698",1510777020,156.088483007332,175899.2112182
"25699",1510777080,166.298615216639,161108.086467141
"25700",1510777140,169.102148474878,188840.787026559
"25701",1510777200,199.505998127056,182655.137403446
"25702",1510777260,159.477215024183,171965.122994643
"25703",1510777320,186.805639424841,168645.03317868
"25704",1510777380,188.286469058985,167731.356502765
"25705",1510777440,184.408207798374,163157.000940105
"25706",1510777500,154.810165966718,184877.572775249
"25707",1510777560,163.473952159255,166272.698419647
"25708",1510777620,175.194607704779,164335.812714128
"25709",1510777680,166.301853566828,161050.830081724
"25710",1510777740,180.756611340881,179350.449661569
"25711",1510777800,164.461978778733,183293.264217736
"25712",1510777860,215.663877203649,170212.212260456
"25713",1510777920,161.741245638464,171218.29049714
"25714",1510777980,142.890695439151,161886.532225067
"25715",1510778040,192.062147634545,179318.181735087
"25716",1510778100,188.537925360763,175937.193248645
"25717",1510778160,160.192343819193,167270.223184841
"25718",1510778220,162.769898210972,167654.635683007
"25719",1510778280,169.697999275344,160458.669236356
"25720",1510778340,162.889556910598,174539.749973739
"25721",1510778400,193.013439202398,187536.025794649
"25722",1510778460,187.929506159703,164751.777818041
"25723",1510778520,162.643410635041,167247.241304674
"25724",1510778580,159.319604805804,163873.990280718
"25725",1510778640,155.448739526602,178679.748731925
"25726",1510778700,193.035972639999,176948.187406773
"25727",1510778760,153.69903963824,166193.752262611
"25728",1510778820,187.550247274896,175847.482462801
"25729",1510778880,158.937321595231,161766.839807941
"25730",1510778940,159.785681707558,180848.35316366
"25731",1510779000,165.674276231613,182493.373122285
"25732",1510779060,169.641713907282,166490.616619641
"25733",1510779120,136.507607577364,168203.19793496
"25734",1510779180,187.862898418482,166946.639484827
"25735",1510779240,162.096753513159,179832.803864277
"25736",1510779300,224.262911963988,180771.289381703
"25737",1510779360,190.278208271814,170334.750089298
"25738",1510779420,168.284867634246,169108.359299921
"25739",1510779480,168.631080628614,164382.557129258
"25740",1510779540,167.891987398833,182651.96620026
"25741",1510779600,187.7216062674,183547.860854776
"25742",1510779660,185.532863148291,168060.007094162
"25743",1510779720,161.242973298431,172018.517016043
"25744",1510779780,208.549999092597,163086.066698683
"25745",1510779840,179.284619026388,172957.639411781
"25746",1510779900,161.639317539291,178127.877680067
"25747",1510779960,147.070211599412,168913.398751585
"25748",1510780020,178.127750300083,172744.173682099
"25749",1510780080,187.412122553881,168154.198668859
"25750",1510780140,168.850840514065,189051.221704869
"25751",1510780200,178.634556540636,195074.841206164
"25752",1510780260,162.9376987124,164363.879524563
"25753",1510780320,164.600977292241,166320.704492203
"25754",1510780380,169.179032187827,167411.921192892
"25755",1510780440,199.743690564506,170887.371861231
"25756",1510780500,167.509111786837,187578.322521036
"25757",1510780560,165.840608608067,173273.6965904
"25758",1510780620,179.009597407997,168134.510049983
"25759",1510780680,207.112033013025,161657.882505795
"25760",1510780740,170.169770662344,173626.866302034
"25761",1510780800,157.465849388319,172504.962811303
"25762",1510780860,187.370637241232,163961.763977734
"25763",1510780920,152.875809256008,161213.56772905
"25764",1510780980,169.888408664981,152475.215295485
"25765",1510781040,143.856216261439,174242.223571602
"25766",1510781100,169.347992594655,166647.522803796
"25767",1510781160,150.397552907666,152345.004218745
"25768",1510781220,134.844574875797,152102.693887421
"25769",1510781280,166.25070313056,160881.068358603
"25770",1510781340,172.294326139631,165189.926279953
"25771",1510781400,155.604961459138,186626.41686346
"25772",1510781460,148.301421179227,162910.373739951
"25773",1510781520,194.735558844985,152227.553154984
"25774",1510781580,163.997216726355,172568.436411244
"25775",1510781640,146.517697275417,170570.177492177
"25776",1510781700,154.78122261168,158159.03659793
"25777",1510781760,173.222794288019,161764.312878503
"25778",1510781820,183.203263060721,156745.997460031
"25779",1510781880,183.775985308122,151463.821469052
"25780",1510781940,198.889356105761,175510.073584034
"25781",1510782000,154.52609082376,168954.183209723
"25782",1510782060,164.270877460515,163532.619019691
"25783",1510782120,193.494129160586,158074.477791668
"25784",1510782180,138.100287374091,147030.368868074
"25785",1510782240,228.369893905559,177652.015825283
"25786",1510782300,161.286967947153,170300.437133275
"25787",1510782360,169.843177611005,164271.614509415
"25788",1510782420,158.029667240764,170504.076524845
"25789",1510782480,184.836558155226,155768.4076783
"25790",1510782540,177.824627910417,167854.975007319
"25791",1510782600,184.190732895689,155979.101360056
"25792",1510782660,196.093656747062,153621.549229923
"25793",1510782720,150.350995728417,152521.762924804
"25794",1510782780,175.786430811046,147562.935140979
"25795",1510782840,185.549676860402,175707.858729792
"25796",1510782900,181.213842948124,177074.397911708
"25797",1510782960,157.917648941068,171336.257980438
"25798",1510783020,186.647733723189,170102.618526114
